序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1221,246419637536,246484353888,二级评论,179592211,沧水疾风,6,男,"自成再一次回到华盛顿，已经是2028年了。
这次，他带着血与火[doge_金箍]",2024-11-07 01:10:10,0,26,"沧海映星斗，水云润春秋。
漫霞染穹宇，泓汐泯忧愁。",广东,否,https://i1.hdslb.com/bfs/face/a95594be13d3c56143644b85ba7099592f0bfe92.jpg
1222,246419637536,246203482817,二级评论,11617090,八代菜菜惠,6,男,史密斯是铁匠[doge],2024-11-07 04:32:41,0,0,仙檀返し,广东,否,https://i1.hdslb.com/bfs/face/2c24b57fe8adf547378d0f88bad5b6992d3cd430.jpg
1223,246419637536,246506062944,二级评论,200332009,harveyfove,5,保密,没有女真助力，李自成成不了大气候。,2024-11-07 06:47:35,0,8,,湖北,否,https://i1.hdslb.com/bfs/face/dec5e78cc7996e1540d30c2997732459f09791c8.jpg
1224,246419637536,246509335584,二级评论,74174542,nsDCI,6,男,珀斯特,2024-11-07 07:47:21,0,1,嘿嘿,河北,否,https://i1.hdslb.com/bfs/face/833323b102e78330cda9d6b548076c253559cff7.jpg
1225,246506062944,246240888193,二级评论,5936574,零落仙千寻,5,保密,回复 @harveyfove : 哪里需要女真助力 女真不捣乱就足够了,2024-11-07 13:48:51,0,5,,湖南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1226,246240888193,246565173040,二级评论,200332009,harveyfove,5,保密,回复 @零落仙千寻 :女真不捣乱，李自成早就被明军团灭了。,2024-11-08 01:38:32,0,5,,湖北,否,https://i1.hdslb.com/bfs/face/dec5e78cc7996e1540d30c2997732459f09791c8.jpg
1227,246565173040,246279861297,二级评论,5936574,零落仙千寻,5,保密,回复 @harveyfove :你历史体育老师教的吗 女真进来之前 李自成已经灭了大明了,2024-11-08 04:40:08,0,1,,湖南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1228,246279861297,246283130657,二级评论,356122882,胡仙神乐,6,保密,回复 @零落仙千寻 :　傻子 李被明军灭了不止一次了 每次快没了 清军就入关了 加上明军财政严重亏空 双线作战很快把能打的消耗干净了,2024-11-08 05:21:57,0,5,,上海,否,https://i1.hdslb.com/bfs/face/96772c985e427b99466a6d67f5378458bceffe82.jpg
1229,246279861297,246588216240,二级评论,200332009,harveyfove,5,保密,回复 @零落仙千寻 :皇太极率兵6次入塞劫掠哀鸿遍野，松锦大战又消灭明朝最后13万精锐，这样的神助下攻李自成几乎算躺赢了。,2024-11-08 07:22:46,0,1,,湖北,否,https://i1.hdslb.com/bfs/face/dec5e78cc7996e1540d30c2997732459f09791c8.jpg
1230,246588216240,246334640689,二级评论,5936574,零落仙千寻,5,保密,回复 @harveyfove :怎么是躺赢 皇太极顶多只是吸引了边境的兵 其他地方又不是没兵啊 警察什么的,2024-11-08 16:58:00,0,0,,湖南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1231,246419637536,246336224897,二级评论,25225550,天舞之城陆,6,保密,得了吧，李自成在美国现在可以轻松地在私营快递公司找到活干，只要勤快点，倒是另一边，快递员已经差不多饱和了,2024-11-08 17:32:26,0,5,,广西,是,http://i2.hdslb.com/bfs/face/6c62333f88e375ad2fc888bfa1e79b054aa95603.jpg
1232,246419637536,246708061632,二级评论,283965600,焱坤岳,6,保密,史密斯专员起不了义,2024-11-09 14:24:27,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/c7e6a26ffc7f25a316c462b9cb176b4c433edb24.jpg
1233,246506062944,246779198400,二级评论,291678515,万恶的心灵,6,男,回复 @harveyfove : 你怎么知道没有呢？,2024-11-10 10:55:25,0,0,行百里者半九十,黑龙江,是,http://i2.hdslb.com/bfs/face/14a6d42ba4dc61ed44fb4e4efe5c382aa0dab276.jpg
1234,246419637536,247029463985,二级评论,408765564,果冻橙oran,5,保密,那可太漂亮了,2024-11-17 08:54:40,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1235,246419637536,248523669232,二级评论,488883143,软胖猫,6,保密,他俩随时可能吃花生米,2024-12-01 03:24:52,0,0,,四川,是,https://i2.hdslb.com/bfs/face/dd16f2dd95e6b7d958525d72f12b46647d319642.jpg
1236,246203482817,250322878608,二级评论,1584130847,beharmonious,5,保密,回复 @八代菜菜惠 :所以真名应该是自成·普斯曼,2024-12-21 16:01:04,0,0,,陕西,是,https://i2.hdslb.com/bfs/face/b12396812325873b32631f04a248161dde4b139c.jpg
1237,0,246127307569,一级评论,6133480,流浪的小青年,6,保密,希望哈里斯上台，因为特朗普上台更不利于我国,2024-11-06 04:50:01,1,0,,上海,是,https://i1.hdslb.com/bfs/face/68c375743d6eebae9d8692848ffcb9bc5b6c59bb.jpg
1238,246127307569,246435582384,二级评论,3546599032621436,复仇者の死,4,保密,希望落空了,2024-11-06 09:22:44,0,0,,北京,否,https://i2.hdslb.com/bfs/face/14961554c6ae24936f06aa94d707ccbd3c02d46e.jpg
1239,0,246414603072,一级评论,204474947,李雷与韩梅梅88,5,保密,毛主席语录的含金量还在上升,2024-11-06 04:15:28,0,9,沙雕摄影,云南,否,http://i2.hdslb.com/bfs/face/a724ee4c7c48b4e8ef8435f8d77d2cfe3eded15e.jpg
1240,0,246108832193,一级评论,485496199,灰色叉腰大魔王,6,保密,阿美莉卡越乱越好[滑稽],2024-11-05 22:36:00,0,1,,四川,是,https://i1.hdslb.com/bfs/face/32d98ed9264b3d8a44a2845b7d207ee20c7383b5.jpg
1241,0,246396228560,一级评论,101241896,巡山骑士,5,男,💩吃多点,2024-11-05 20:14:18,0,0,生活记录，分享风景，花花草草。,安徽,否,https://i2.hdslb.com/bfs/face/7006c7eaff9926ce604cea3420496199d844e16c.jpg
1242,0,246394906144,一级评论,163141733,水墨云天,5,保密,这么说来普大帝还真是厉害，稳住位置后把后面搞事的大佬驱逐或物理消灭。时间长，班底硬，政令能退出去。什么？你不听我的？人间蒸发还是西伯利亚种土豆你挑一个。,2024-11-05 18:47:27,0,0,,上海,是,https://i2.hdslb.com/bfs/face/e9e1ca3d4b4ecb081c54be88b8d5d7c7be0328f5.jpg
1243,0,246102319265,一级评论,177374784,中式豚骨河粉,6,女,人口是资源，所以也禁止堕胎！,2024-11-05 17:00:53,1,0,,广东,否,https://i0.hdslb.com/bfs/face/e87466290144ac2336f555ae216877cf84f46f5c.jpg
1244,246102319265,246130673921,二级评论,521599166,路飞MISS,5,保密,主要外来人口越来越多，阿美莉卡不制止，基本白人越来越少，黑人直接占领阿美莉卡，到时候[吃瓜]白人就没机会当权了,2024-11-06 05:38:49,0,0,,甘肃,否,http://i2.hdslb.com/bfs/face/421e5246bee18b0ae769e96022e11d5b5bab899b.jpg
1245,0,246383291168,一级评论,27975132,巴仁巴赫,6,男,没毛病，这计划每一项都很正常,2024-11-05 15:04:59,0,0,这个人懒死了，什么都没写(我就是啥都不写),福建,是,https://i0.hdslb.com/bfs/face/2683416555a06289e9258327b9972502295d9215.jpg
1246,0,246086053761,一级评论,31522157,那畔行,5,女,[呆],2024-11-05 13:16:26,0,0,,中国香港,否,http://i2.hdslb.com/bfs/face/2ddb0618714a20f0bac34ee8e70a0ab074e77adb.jpg
1247,0,246373246288,一级评论,96261316,远坂凛让我去学习,5,保密,美国那松散的政权允许它俩造吗,2024-11-05 13:03:54,0,0,这个，那个，没啥好介绍的。,新疆,否,https://i1.hdslb.com/bfs/face/1cdd7a73282dcc95391f96830ba671685ec6b5ff.jpg
1248,0,246367635344,一级评论,399731223,能动手不动口Z,6,保密,什么时候内战开打是比较关心的,2024-11-05 11:51:57,0,2,,湖北,否,https://i0.hdslb.com/bfs/face/7364149eb482be9f09fa0e3bcf2416f25406a12f.jpg
1249,0,246360586016,一级评论,339994836,c180925,6,女,拨乱反正[打call]支持懂王,2024-11-05 10:25:18,0,1,,上海,是,https://i0.hdslb.com/bfs/face/ebe56702b13d341c3fa46e93cfffd1031352569e.jpg
1250,0,246356442320,一级评论,360720842,怀旧的达人,5,保密,老特步肯尼迪后尘的几率越来越大了[doge][doge]虽然上次他逃过一劫，但后面就说不准了[OK],2024-11-05 09:31:43,2,1,喜欢搞一击脱离的绿蛙、“理中客”也就只有巧克力才能治服ta们了。,新疆,否,https://i2.hdslb.com/bfs/face/57d35c2531b645f93ae879ea5b14c053d0a93f7a.jpg
1251,246356442320,246535127856,二级评论,44658134,wzjDECADE,6,保密,过去二十多年的风平浪静，让大家忘记了米国大统领是一个比WWII前线士兵伤亡率还高的职业,2024-11-07 13:32:22,0,1,"朝为田舍郎，暮登天子堂。
将相本无种，男儿当自强。",江苏,是,http://i2.hdslb.com/bfs/face/0b30e185965e23ae2ea74b0fb6ad022af2a50464.jpg
1252,246535127856,246576945088,二级评论,360720842,怀旧的达人,5,保密,回复 @wzjDECADE :是这样,2024-11-08 04:37:13,0,0,喜欢搞一击脱离的绿蛙、“理中客”也就只有巧克力才能治服ta们了。,新疆,否,https://i2.hdslb.com/bfs/face/57d35c2531b645f93ae879ea5b14c053d0a93f7a.jpg
1253,0,246068739409,一级评论,500535656,Omega次元之光,5,男,这个计划很多地方确实很伟大，是改革，是改变和整合。就和懂王能整活一样。就怕没活没行动，市场经济一谭死水。阶级固化，思想落化，人累就退化了。没有未来。,2024-11-05 09:24:54,0,1,解决多大问题，收获多大价值；解决多少问题，收获多少目光。,广东,否,https://i2.hdslb.com/bfs/face/3506950d46ec1637e9910b6068d9bb59b139040b.jpg
1254,0,246067624209,一级评论,22651356,Eldridge1950,6,保密,参考里根，老布什，克林顿时期，就觉得现在网上全在空想，哪个平台发关于这次大选的帖子都是为了流量。92年选举注定了美国的分裂，背刺英雄真令人心寒,2024-11-05 09:08:00,0,0,,美国,否,https://i0.hdslb.com/bfs/face/01ba6e1e76322e4308d9a6b7c897ae4f599760e9.jpg
1255,0,246067108353,一级评论,39426374,开心就好没烦恼zzz,6,保密,真全部交给天才 人类灭亡也就快了,2024-11-05 09:01:58,0,0,,河北,是,https://i2.hdslb.com/bfs/face/ff19104baf313a5d91c978f510a27bbef6074046.jpg
1256,0,246354216432,一级评论,3546375555910501,心若辰溪,4,保密,是不是研究我国历史了，这操作在咱们看太正常不过了[吃瓜],2024-11-05 09:00:00,0,0,,北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1257,0,246059146337,一级评论,353784098,姜姜芥芥,6,女,没权利就像之前四年一样被弹劾被抄家，川普没什么选择,2024-11-05 06:38:33,0,1,！,湖北,否,https://i2.hdslb.com/bfs/face/5759aac03715e4b86a3dc232268380cd62e5d422.jpg
1258,0,246056413313,一级评论,3049370,旅芸人1204,6,女,特朗普真是不怕子弹,2024-11-05 05:46:14,0,0,,河南,是,http://i2.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg
1259,0,246342812304,一级评论,5469434,SlenderSAW,6,保密,"不带情绪,有逻辑,好评",2024-11-05 05:43:08,0,0,"B站无情,该找下一个应用了",日本,否,https://i2.hdslb.com/bfs/face/2d9f2b2a26afec5d9642a185eda6bab4cbe8c9c1.jpg
1260,0,246052405265,一级评论,17803267,激愤马克杯,6,男,我觉得这本2025计划很正确。[doge],2024-11-05 04:45:44,0,2,,浙江,否,http://i1.hdslb.com/bfs/face/d9277a02d14ee5ffe90d25cc5fbb64583a826fd1.jpg
1261,0,246051656945,一级评论,4443497,夜猫不怕夜的黑,5,男,如果特朗普上台真的做了他说的事情，那我真的佩服,2024-11-05 04:37:50,0,2,啊哈哈，我最牛逼我最帅,湖北,否,http://i2.hdslb.com/bfs/face/1496caccaea826e53d1562e6b3d839cc9b5182f2.jpg
1262,0,246048644865,一级评论,55682458,小竹子吃熊猫,5,保密,活在梦里呢，老美总统权力巅峰的只有一个：富兰克林罗斯福，特再猛也不可能达到罗斯福权力巅峰,2024-11-05 03:57:05,0,0,,河南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1263,0,246334694000,一级评论,87909907,黑白灰关系,4,保密,其实不理解跨性别者 就是有的男生的身体偏偏认为自己是个女性，那干嘛不去变性 变完性就能成为女性不算跨性别了呀,2024-11-05 03:55:50,0,1,,江苏,否,https://i1.hdslb.com/bfs/face/2cd092d9a343fefe768a25376f30d4df01424884.jpg
1264,0,246042780337,一级评论,12261192,迷花乱酒,6,男,川普不会最后还是被暗杀身亡的下场吧,2024-11-05 02:19:52,0,0,,浙江,是,https://i0.hdslb.com/bfs/face/4bc9c93f0e06cb748f77c5580119e2ddcbe60ec3.jpg
1265,0,246328524400,一级评论,1922335,cooor,6,男,美国历史上权利最大的总统只有罗斯福，罗斯福之后所有人都在限制总统，避免第二个罗斯福的出现,2024-11-05 02:17:58,1,5,,山东,是,https://i1.hdslb.com/bfs/face/c1409f2a761e709cd714797568709c108d071929.jpg
1266,246328524400,246514607968,二级评论,329686644,Spawn1210,5,保密,只要不是战时，川普就控制不了美军。现在美军就属于脱缰状态！谁都控制不了。,2024-11-07 09:11:43,0,0,,北京,是,https://i0.hdslb.com/bfs/face/0aa3f816820198d475e7546bb6f3a45af05f6045.jpg
1267,0,246042136289,一级评论,27850791,yezhongyue,5,保密,董王做不到全面改革的，总统暗杀难，但是他提拔的人就简单了容易多了，有理想的人多的去，保命还是最基本的,2024-11-05 02:09:03,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/ca46be739925ea131ab65233de330e548d1022b4.jpg
1268,0,246327557808,一级评论,835800,一般杂鱼,6,保密,美国的帝皇,2024-11-05 01:58:30,0,0,游戏策划，独立游戏开发者。,广东,是,https://i0.hdslb.com/bfs/face/6abbca638cfbec57d6d585b09fd900b01074ce24.jpg
1269,0,246041587313,一级评论,125138089,风中飘浮的喵,6,保密,特朗普敢动美国公务员系统，身中八枪自杀的结局就在等着他[吃瓜]那可是持枪的百万漕工。,2024-11-05 01:57:22,0,0,,湖北,是,https://i1.hdslb.com/bfs/face/fa55d0c5ba8caa775a2fa31630e41bb03295730c.jpg
1270,0,246326372640,一级评论,238730401,玥今朝,5,保密,李自成:我就想老老实实的有份工作，奈何天命加之。,2024-11-05 01:36:50,0,0,,安徽,是,http://i1.hdslb.com/bfs/face/b9ee2b084063e4ecbf02ce661a5cac5eb4d17dcf.jpg
1271,0,246323577600,一级评论,5867000,紫藤优子,6,男,中兴,2024-11-05 00:40:46,0,1,,江苏,是,https://i2.hdslb.com/bfs/face/8c26fa8dc805595770460edf4d045a5571cbf630.jpg
1272,0,246030401697,一级评论,595751078,lybtggg,4,保密,从大家知道了计划的一刻。懂王就注定不会成功。,2024-11-04 18:08:17,0,1,,江苏,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1273,0,246313316144,一级评论,403559321,卖萌土土土,5,保密,你这个视频是b站少数几个对美国大选不带有贬低情绪的理性视频。,2024-11-04 17:08:33,0,2,,福建,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1274,0,246025832529,一级评论,12677383,歆享望月,5,男,美国的问题是日益加剧的阶级矛盾，换谁上都无法改变美国目前的困境。,2024-11-04 16:25:59,2,3,,江苏,是,https://i1.hdslb.com/bfs/face/8d33d513d69f47f76b0ba0bd025d9cd5683475d3.jpg
1275,246025832529,246049597489,二级评论,1014330285,茯苓0987654,3,保密,这是全世界普遍存在的问题，只不过目前美国比较严重了。,2024-11-05 04:12:09,0,1,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1276,246025832529,246064909521,二级评论,3493079411591177,eddfdd,5,保密,美国作为一个政权已经很老了,2024-11-05 08:23:22,0,1,,江苏,否,https://i2.hdslb.com/bfs/face/f199ed359130054bf6eb315ae8073680899a16c0.jpg
1277,0,246304491280,一级评论,17445739,爱喝可口可乐的鱼,6,男,懂王是真想救美国,2024-11-04 15:02:07,11,15,已背叛ID，皈依东方树叶,广东,否,https://i1.hdslb.com/bfs/face/4bf1a70979558b9acdc59ffad832691861d5e01a.jpg
1278,246304491280,246317932640,二级评论,1466507,宇宙兄贵,6,保密,他只是单纯的辣脆,2024-11-04 19:55:12,0,5,,美国,否,http://i2.hdslb.com/bfs/face/19a5fa1b6ebb2ad939b79013ba637b94f219fe2e.jpg
1279,246317932640,246322760128,二级评论,17445739,爱喝可口可乐的鱼,6,男,回复 @宇宙兄贵 :民主党比辣脆更邪恶[吃瓜],2024-11-05 00:19:52,0,12,已背叛ID，皈依东方树叶,广东,否,https://i1.hdslb.com/bfs/face/4bf1a70979558b9acdc59ffad832691861d5e01a.jpg
1280,246304491280,246352455456,二级评论,1466507,宇宙兄贵,6,保密,搞笑,2024-11-05 08:32:07,0,2,,美国,否,http://i2.hdslb.com/bfs/face/19a5fa1b6ebb2ad939b79013ba637b94f219fe2e.jpg
1281,246304491280,246187343921,二级评论,393736464,赤色蘑菇弹,5,保密,需要靠一个商人拯救，那美国救不救意义已经不大了。,2024-11-06 23:40:59,0,2,,河南,否,https://i0.hdslb.com/bfs/face/2af7d9631da56b34ac85737a5783f2b118febb7e.jpg
1282,246187343921,246194978001,二级评论,1416246079,西西弗斯的stone,5,保密,回复 @赤色蘑菇弹 :商人不行，只有纯种的政客才可以？再说商人和企业家有区别,2024-11-07 02:22:04,0,2,这个人可能对AI的进展有点帮助,浙江,否,https://i1.hdslb.com/bfs/face/25a818e2c7337e5c4c09b66b483e46b7e2c82670.jpg
1283,246187343921,246494508384,二级评论,297982013,行动起来时空物为我所,6,男,回复 @赤色蘑菇弹 :商人怎么啦？就和说郭富城是跳舞的一样，没屁硬挤！,2024-11-07 03:59:23,0,0,,天津,是,https://i2.hdslb.com/bfs/face/7e86dd703faacdc5ec055cf9bd987e3311a1a6fd.jpg
1284,246494508384,246203898609,二级评论,393736464,赤色蘑菇弹,5,保密,回复 @行动起来时空物为我所 :没人说商人怎么了，好好学学历史就不会在这跟我抬杠较劲了[微笑],2024-11-07 04:39:17,0,0,,河南,否,https://i0.hdslb.com/bfs/face/2af7d9631da56b34ac85737a5783f2b118febb7e.jpg
1285,246187343921,246267407681,二级评论,1579379883,数字人123,4,男,回复 @赤色蘑菇弹 :人家本來就是商人国家嘛。,2024-11-08 01:19:33,0,2,,中国香港,否,https://i0.hdslb.com/bfs/face/c064fc383b6a7c09d57ea4ea2238a37d50a3878c.jpg
1286,246187343921,246416553473,二级评论,1573311495,落日又升,5,保密,回复 @赤色蘑菇弹 : 他们国家性质就和你不一样，而且川子这次选举，政客的意味比商人多多了，你看过他这几个月的演讲就知道了,2024-11-09 16:38:20,0,0,,陕西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1287,246317932640,246678140849,二级评论,1420366496,楚儿不冷,4,保密,回复 @宇宙兄贵 :辣脆都比LGBT好，而且他不大战,2024-11-13 04:37:22,0,0,把我发的视频看完再评论，OK？,广东,否,https://i2.hdslb.com/bfs/face/405e3a511062794ce3cfd26eee524a0cf02ba0c8.jpg
1288,246678140849,247000655728,二级评论,1466507,宇宙兄贵,6,保密,回复 @楚儿不冷 :你信他？,2024-11-13 06:33:24,0,0,,美国,否,http://i2.hdslb.com/bfs/face/19a5fa1b6ebb2ad939b79013ba637b94f219fe2e.jpg
1289,0,246019529137,一级评论,298324279,欧拉我哒,5,保密,懂王如果上台真要这么搞，美国立马就得爆炸,2024-11-04 15:00:44,0,1,,江苏,是,https://i1.hdslb.com/bfs/face/bdf4b65b49fe0d2683e88a14cc5e1b8da56d518d.jpg
1290,0,246015457297,一级评论,348035963,泷某人11,6,男,好家伙，川普难道要当第一执政官吗[doge_金箍],2024-11-04 14:11:27,0,2,,福建,否,http://i2.hdslb.com/bfs/face/9a7a3635873222f35e3e3e3e3c810e19c237e2a9.jpg
