序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
2940,246417817601,246420169473,二级评论,91196273,棋手河北小花,6,男,回复 @骑着皮皮虾创飞你 : 川普是怎么被起诉的，操作起诉他的人就承受怎样的清算,2024-11-09 17:40:36,0,10,不用评论我，看不到,重庆,否,https://i2.hdslb.com/bfs/face/d15cde079507c9382e41788260ad2c29af2fe86f.jpg
2941,246417817601,246724071904,二级评论,541872209,枫叶溪の幽灵,6,男,回复 @骑着皮皮虾创飞你 : 川普想整他们太容易了,2024-11-09 18:03:59,0,7,喵斯玩家。同时也玩GTA，少女前线1和星陨计划。偶尔玩玩农。无个人群,美国,是,https://i2.hdslb.com/bfs/face/32ccfee4d4fa082a4c7923995d34cdeeeaccfaee.jpg
2942,246651195392,246423435489,二级评论,290972082,leomes-,6,保密,他摔倒都是上楼梯摔的，你看他下楼梯敢摔吗，现在口齿都清晰了，这老头有东西的[doge],2024-11-09 19:20:03,0,25,,浙江,否,https://i0.hdslb.com/bfs/face/06af5c3ca724a2950a7643e4f0f24b85df4735c8.jpg
2943,246651195392,246423996225,二级评论,39205591,麦麸提浪,6,保密,其实老了是一部分原因,2024-11-09 19:48:07,0,1,太阳底下无新事,英国,否,https://i1.hdslb.com/bfs/face/817c74de0465839cb05d5178142e7e2abf4000b7.jpg
2944,246651195392,246727981664,二级评论,21513209,Senmu森木,6,男,80%是演的，他才是真正的奥斯卡影帝。[喜极而泣],2024-11-09 20:33:07,0,6,佛系青年,河北,否,https://i2.hdslb.com/bfs/face/adcc33c4eca78039dae4caf01e7ff611909586e1.jpg
2945,246651195392,246425183297,二级评论,11386356,鸡蛋饼vr,6,保密,"谈不上装，只是选择性的真情流露。
上课讲到难点，学霸会认真听讲，差生会打瞌睡或者请假上厕所。登子好比是一个昨晚通宵还憋了一肚子屎的学霸，听课/睡觉/上厕所都是真的",2024-11-09 20:55:49,0,118,这个人什么都没有写,美国,否,http://i0.hdslb.com/bfs/face/47a2373393b1d517c8a5cde2261c90589901f92b.jpg
2946,246715410496,246732406416,二级评论,356030747,菜学富,5,男,回复 @水上由岐さんです :trmb是什么,2024-11-10 00:17:37,0,0,李宁把我当大佐,天津,否,https://i2.hdslb.com/bfs/face/676bbc3cdb0d10aae11b4d8fb51831c8b2bc5b6d.jpg
2947,246732406416,246737338816,二级评论,404365305,水上由岐さんです,6,女,回复 @菜学富 :川普，昨天晚上快睡着了打错了,2024-11-10 01:51:25,0,4,美好的时光总是不连续存在的～,湖南,否,https://i0.hdslb.com/bfs/face/de0a05d9754b4ce5ce24e77763d0e505fd6e89fb.jpg
2948,246651195392,246457470081,二级评论,3493084906130078,柒拾伊chishy,5,保密,半真半假,2024-11-10 07:09:40,0,2,。。。,河北,否,https://i2.hdslb.com/bfs/face/233368318c5fec6ed0512e8e6f784ffd433f69c5.jpg
2949,246651195392,246583007537,二级评论,14222285,打铁神是隆兴,6,男,不是装的，就是身子老了，可是被背叛放弃确实是最难接受的，里面好多还是他朋友，选他上去的是他们抛弃他的也是他们,2024-11-11 22:05:38,0,5,我就是懒，所以不写_(:з」∠)_,福建,是,https://i2.hdslb.com/bfs/face/ce77ec87ef2981e9487b3d7b6d9c0e63b0bebf5b.jpg
2950,246651195392,246692559361,二级评论,480607669,我er刘进今日殉难,5,保密,你猜，特朗普受伤之后请求美国特情局派遣保镖保护自己，被特情局以他还不是总统的名义拒绝了，然后拜登把自己的总统卫队送给了特朗普贴身保护特朗普，你猜拜登之前是不是装的[doge],2024-11-13 08:32:27,0,8,,安徽,否,https://i1.hdslb.com/bfs/face/91f1dc8dbe855f1a3b90e38428368f3fc1d8d534.jpg
2951,246651195392,246723623793,二级评论,1762122465,金笙何以故人初,5,保密,如果装的不像，很多可能早就被人暗杀了！老美那边水很深，各种明争暗斗！！！,2024-11-13 14:57:35,0,2,,安徽,否,https://i0.hdslb.com/bfs/face/08592a169440423053ea146ea787372ce5e32c9e.jpg
2952,246651195392,247047959248,二级评论,23068126,cgccgsgajjaj,5,保密,单纯老了，糊涂的时候是真糊涂，但总有清醒的时候，发言还有辩论的时候不一定在清醒状态，做决定的时候一定都是清醒的时候,2024-11-13 16:34:57,0,3,,山东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
2953,246651195392,247187754816,二级评论,37517202,杨桃仙星,6,男,拜登是身体机能老化的太严重了，拜登也是和特朗普一样的政治素人自己用自己的力量支持自己政治活动的狠人。,2024-11-15 10:53:41,0,2,我懒,日本,是,http://i0.hdslb.com/bfs/face/c766fbc07eb2ecc3f1e67587a645b40c702558ee.jpg
2954,246651195392,247258683824,二级评论,1808548015,还我36个币,5,保密,老是老了，但是好歹是冷战遗老[嗑瓜子],2024-11-16 07:11:15,0,1,,山东,否,https://i1.hdslb.com/bfs/face/e37dbb8c0fb61f4b273500ff929a01beb72fe634.jpg
2955,246692559361,247204665601,二级评论,482399858,GIA_NT,6,男,回复 @晋谅弟布丁 :我靠，当时看到这个新闻的时候还觉得很奇怪，现在就太明了了，这次的美国竞选真是越挖掘越有意思了,2024-11-19 12:32:22,0,1,Everything will be better,天津,否,https://i2.hdslb.com/bfs/face/96bcc710e7c750ca3d4b67e3fee711cb3f564351.jpg
2956,246651195392,247959125120,二级评论,627097403,EX-Lindsey,4,保密,可能壁灯当年把懂皇换下来，也是他俩打配合，毕竟当年就算懂皇赢了，被党内建制派和共和党双重夹击和拆台，也无法推行自己的施政方针，用四年来整合共和党，并且暗中保护懂皇尽可能降低迫害的伤害，并在四年后重新把位置交还于懂皇[滑稽],2024-11-24 09:46:27,0,0,,广西,否,https://i2.hdslb.com/bfs/face/e757158285a0ffcfeca39955e8053a62b6704907.jpg
2957,246408099249,248483441696,二级评论,81343018,了不起的阿蓝,6,保密,回复 @菡萏芙 :只在上楼梯摔，下楼梯从来没有。本来民主党要推别人，结果戏宗归票哈里斯。哈里斯一领先戏宗就惹乱子。美稀宗变美戏宗了。,2024-11-30 13:44:48,0,0,,山西,否,https://i1.hdslb.com/bfs/face/d609644b17e7d3cea9904be700a3e40465a958e4.jpg
2958,246651195392,253144786785,二级评论,181103454,光阴冉冉不负韶华,6,男,老年痴呆不是一直不清楚，清楚的时候就站在公众面前，当然不能太久，比如三四个小时，很多时候还是会忘记一些事情，反正有影子政府的代言人搞定决策，拜登本身也是民主党的老政客了也懂[吃瓜],2025-01-29 00:38:35,0,0,我喜欢相信奇迹的人，生活总该有点希望，不是吗？,广东,否,https://i0.hdslb.com/bfs/face/c5d7c4cf4a97edacb89ecb513cefb5a4df45f9da.jpg
2959,0,246350716257,一级评论,348702091,torryho,6,保密,"拜登心理分析。
从实力角度，我赢不了川子，你们一样赢不了。
明面上，赢过川子的，现在就我一个。
逼宫是不正确的。",2024-11-09 02:14:14,0,0,,浙江,否,http://i1.hdslb.com/bfs/face/e9d1eb9949056eddecdba394722be544a1486878.jpg
2960,0,246350817297,一级评论,4023664,雨果的世界,6,保密,川子确实吊，他遇刺后的第一反应竟然是振臂高呼，世界上有很多有权势的人遇到过袭击，甚至都不是刺杀，大多数当时就吓呆了，更别说川子也是奔八十的人了， 只能说魄力确实足,2024-11-09 02:12:59,45,1917,,黑龙江,是,https://i1.hdslb.com/bfs/face/ea0c599e093c4f5955468bbaa833269c31210def.jpg
2961,246350817297,246652341072,二级评论,8697044,红豆泥的猫,6,保密,世界名画,2024-11-09 02:32:53,0,90,总有一群人，打着为别人好的名义去教育别人，心里想的是建议，说出来的却是意见，身上没什么优点总想着去调侃别人然后嘲笑别人获取优越感。,广西,否,https://i2.hdslb.com/bfs/face/4ca2a2db5dae218b7e34772741d2059a4b797f72.jpg
2962,246350817297,246652786128,二级评论,60624637,kaiwin16,6,保密,是的，在特朗普遭遇暗杀没死第一时间站起来高举拳头喊口号的时候，大选实际上就已经结束了，民众看到了典型的美国英雄形象，美国人民在经历了衰退后，最想看到的就是一个能改变美国的英雄出现，被子弹划破耳朵还能临危不惧，最重要的是他活了下来，在普通人眼里这就是神眷，他是上帝选中的人，才能不死。,2024-11-09 02:41:46,0,439,,北京,是,https://i1.hdslb.com/bfs/face/369999f000f73ddacd274df040b28ecf8db2be44.jpg
2963,246652786128,246352875089,二级评论,454124586,gurofans,6,保密,回复 @kaiwin16 :这个形象太符合美国人个人英雄主义崇拜的心理了，红脖子估计都看高超了都[脱单doge],2024-11-09 02:47:04,0,291,,黑龙江,否,https://i0.hdslb.com/bfs/face/d69022660f079051bfab23a5a20d6c7c64cfd86e.jpg
2964,246350817297,246653786288,二级评论,13536320,妒良妒良,6,保密,甚至让人怀疑杀手是他请来做戏的，做戏能这么镇定都不容易,2024-11-09 02:54:46,0,161,不过没事，明天我们再矫正。,山东,否,https://i2.hdslb.com/bfs/face/abae8c73a675a762962dc923cf065f946952e5d8.jpg
2965,246350817297,246654132448,二级评论,164822635,村口弓长张,6,保密,"拍下那张刺杀照片的记者
之前竟然是普利策获得者",2024-11-09 03:00:15,0,159,,山东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
2966,246653786288,246353901969,二级评论,1998450,蚊子叮眼皮,6,男,回复 @妒良妒良 :不过好像无事存活率只有百分之零点几，剩下的要么死要么植物人,2024-11-09 03:03:10,0,102,懒搬运工【不定期搬运绘画视频（基本都是生肉），以及俺感兴趣的玩应儿。没准会混入奇怪的东西。。。】,吉林,是,https://i0.hdslb.com/bfs/face/3454eaa010ecfcdf05414f10b90f0e39f546d0b3.jpg
2967,246350817297,246354184017,二级评论,607072864,影100,5,保密,美国人想看到的就是个硬汉影像，很明显川普完全对他们的口味,2024-11-09 03:06:54,0,172,给岁月以三体，而不是给三体以岁月。,山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2968,246653786288,246655050096,二级评论,785119,DSilver00,6,保密,回复 @妒良妒良 : 做戏是不会瞄准头部的，风险太大,2024-11-09 03:12:23,0,237,囧立方是一种很规则的物体，它们翻滚、狂奔、互相堆砌······,四川,否,https://i1.hdslb.com/bfs/face/bcdf7a5d192a4ad434c394b78314a96c70e912c5.jpg
2969,246657368144,246357126849,二级评论,15102893,BIGFOX_10969,6,保密,回复 @断御前张 :你真当现实和电影一样啊？在转头的一瞬间想打到耳朵不打死人就能打中？,2024-11-09 03:47:32,0,173,看我不爽，你就自缢,贵州,否,https://i2.hdslb.com/bfs/face/232705dda7ef9667561268cdeda22a114633a0dc.jpg
2970,246657368144,246357327201,二级评论,436198281,L-Vader,6,保密,回复 @断御前张 : 枪手最好是没打第二枪[再见]罚你回去重新看一遍现场经过,2024-11-09 03:50:34,0,101,ᶘ ͡°ᴥ͡°ᶅ,广东,否,https://i0.hdslb.com/bfs/face/9123319be4ab66092d19ea396926b6410faafa49.jpg
2971,246657368144,246658392272,二级评论,165374749,Elon_Chiu,6,男,回复 @断御前张 : 开了很多枪好不好，并且误伤后面观众一死一重伤,2024-11-09 04:00:25,0,156,不做梦也能上大连理工大学,辽宁,否,https://i1.hdslb.com/bfs/face/88a26a92af0d8f5771f930519255d66b2457bdc7.webp
2972,246653786288,246358690689,二级评论,22340960,momo纟夅,6,保密,回复 @妒良妒良 :就算是演的，那也是赌命。阴谋论当八卦听听完了，真当刺客是神枪解放军？,2024-11-09 04:09:49,0,99,お帰り,浙江,否,https://i2.hdslb.com/bfs/face/2b99b29d087492d2e71b2b0912d0d802dfba0ea6.jpg
2973,246657368144,246358869249,二级评论,22340960,momo纟夅,6,保密,回复 @断御前张 :你别生孩子，拉低湖南人智商,2024-11-09 04:11:06,0,58,お帰り,浙江,否,https://i2.hdslb.com/bfs/face/2b99b29d087492d2e71b2b0912d0d802dfba0ea6.jpg
2974,246653786288,246359071793,二级评论,35659075,星海无双白老大,6,男,回复 @妒良妒良 :那个角度是做戏的话太扯淡了，做戏的可能甚至还没有真的被暗杀的可能性大[笑哭],2024-11-09 04:13:15,0,72,新人剪辑了，想剪啥剪啥，遵循一个字：嗨。,上海,否,http://i1.hdslb.com/bfs/face/7b8aaa1ff2ae82d46c3c0d5de46a55c20fb25e7e.jpg
2975,246350817297,246359498481,二级评论,34176386,雪染七海,6,保密,所以说危难之处见英雄，能成大事的人都要经得起生与死的考验,2024-11-09 04:19:57,0,13,,重庆,否,https://i2.hdslb.com/bfs/face/11d5e8088cca823999633ab47b719bae7e484f0a.jpg
2976,246359071793,246359899025,二级评论,34176386,雪染七海,6,保密,回复 @星海无双白老大 : 真做戏比突发事件还恐怖，懂王真成暗黑MAGA了[doge],2024-11-09 04:25:32,0,19,,重庆,否,https://i2.hdslb.com/bfs/face/11d5e8088cca823999633ab47b719bae7e484f0a.jpg
2977,246657368144,246360162977,二级评论,13458,神父samaki,3,男,回复 @断御前张 :不是连开了八枪还伤了路人吗？,2024-11-09 04:26:39,0,27,,湖南,否,https://i0.hdslb.com/bfs/face/018fadf2596773eebeb8cf3bc6f1cf6c297c3bb6.jpg
2978,246657368144,246360286321,二级评论,7226965,喷射妖精,6,男,回复 @断御前张 :观众一死一伤,2024-11-09 04:29:27,0,21,,广东,是,https://i1.hdslb.com/bfs/face/fac061545f5a5d990e087331205967d8e4bf117a.jpg
2979,246357126849,246360513121,二级评论,267968861,-缘封-,5,保密,回复 @BIGFOX_10969 : 从他能说出杀手只打一枪不打第二枪就能知道他的智商了，现场视频能清楚的听到至少八声枪响，这就是根本没看过视频，道听途说就以为自己掌握了巨大阴谋自作聪明那种！,2024-11-09 04:32:11,0,80,笔名:缘封，起点中文网签约作家，河北省网络作家协会成员，邯郸市作家协会会员,河北,否,https://i2.hdslb.com/bfs/face/1e5e3106d8888f24af096acd7abe193e9a857f34.jpg
2980,246360513121,246664790064,二级评论,496186442,断御前张,5,保密,回复 @-缘封- :我连续看了四个视频都是说杀手不开第二枪,2024-11-09 05:16:52,0,1,每天的娱乐项目，逗逗小学生，对对线,湖南,否,https://i2.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg
2981,246360162977,246665227360,二级评论,496186442,断御前张,5,保密,回复 @神父samaki :我是看的b站视频获取的消息,2024-11-09 05:21:05,0,0,每天的娱乐项目，逗逗小学生，对对线,湖南,否,https://i2.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg
2982,246358869249,246665249408,二级评论,496186442,断御前张,5,保密,回复 @momo纟夅 :你有生孩子的资格吗？浙江老,2024-11-09 05:21:53,0,0,每天的娱乐项目，逗逗小学生，对对线,湖南,否,https://i2.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg
2983,246664790064,246366112977,二级评论,253424198,反重力豌豆,6,保密,回复 @断御前张 : 但凡去看一眼现场转播,2024-11-09 05:43:07,0,24,,北京,否,https://i2.hdslb.com/bfs/face/d514c7f0d2d2bf8707c35fb9497bc7827a6607fa.jpg
2984,246653786288,246671781424,二级评论,673295019,落日零叶,4,保密,回复 @妒良妒良 :这个不敢做戏，世界上没有能这么精准的打中在轻微无规律摆头的人的耳朵还不造成重大伤害的狙击手。做戏拿这个做戏一百次只有一两次能活下来,2024-11-09 06:55:39,0,37,,广东,否,https://i0.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg
2985,246358690689,246681271616,二级评论,13536320,妒良妒良,6,保密,回复 @momo纟夅 : 我没看什么阴谋论，我自己这么觉得，我也没说它是假的，我是说效果好到让人怀疑是假的。,2024-11-09 09:14:14,0,1,不过没事，明天我们再矫正。,山东,否,https://i2.hdslb.com/bfs/face/abae8c73a675a762962dc923cf065f946952e5d8.jpg
2986,246665249408,246682247568,二级评论,1450683617,bili_76676017306,4,保密,回复 @断御前张 :别犟了哥们 有错就认不然只会更加小丑 别甩锅给什么营销号之类的 不管他怎么误导枪击那段从开始到结束就那么十来秒 很明显能听到好几枪的声音 你怕是又要说什么你没开手机声音？  还有狙击手是照头去的 就不可能是什么自导自演 没有电影里那种神枪手说只打耳朵就打耳朵[捂脸],2024-11-09 09:24:25,0,30,,山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2987,246652786128,246687978128,二级评论,3546380010261340,心の試はゼロ,5,男,回复 @kaiwin16 : 电影都不敢这么拍的,2024-11-09 10:33:56,0,3,人性的背后是白云苍狗，愿你我都做生活的高手,山西,是,https://i1.hdslb.com/bfs/face/1e29b9dcb3c75c5c9cf571d95821bf6d88c3e5f4.webp
2988,246665227360,246388774529,二级评论,4114469,厄里斯eris,6,男,回复 @断御前张 :对的，以后你自己发个视频《没有万有引力》，太阳系当天就解体了[吃瓜],2024-11-09 11:01:56,0,10,ⓘ该账号封禁中,四川,是,https://i2.hdslb.com/bfs/face/e4e67249c400907af8d2bed26e0ec063a2865a84.jpg
2989,246682247568,246692153040,二级评论,496186442,断御前张,5,保密,回复 @bili_76676017306 :什么鬼，视频就只有一个狙击手趴在平民头上开枪，标题只开一枪的狙击手,2024-11-09 11:21:50,0,0,每天的娱乐项目，逗逗小学生，对对线,湖南,否,https://i2.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg
2990,246350817297,246693575680,二级评论,1416488,YARTSA,6,女,真的是典型好莱坞,2024-11-09 11:37:36,0,0,2级号关注我破产,上海,是,https://i2.hdslb.com/bfs/face/fff3c02e82aa65ca9d0afca8cd8674cda469e27a.jpg
2991,246692153040,246700368720,二级评论,485661228,我就来随便看一看,5,男,回复 @断御前张 :你在这边犟个半天就不能去搜一下现场视频么？连续那么多枪声你跟我说只开一枪[辣眼睛],2024-11-09 12:57:55,0,21,我可真是个小机灵鬼呢,上海,是,http://i0.hdslb.com/bfs/face/ffaea7261c4d7b02a509b233742eb8ea508e8dcf.jpg
